X,survey_name,scale_name,scored_scale,pID,score,n_items,n_missing,method,measure,score_std
1081,LP2 well-being prediction,PWB,purpose,WBP001,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1082,LP2 well-being prediction,PWB,purpose,WBP002,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1083,LP2 well-being prediction,PWB,purpose,WBP003,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1084,LP2 well-being prediction,PWB,purpose,WBP004,3,3,0,mean,PWB purpose,-2.42602728205711
1085,LP2 well-being prediction,PWB,purpose,WBP005,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1086,LP2 well-being prediction,PWB,purpose,WBP006,6,3,0,mean,PWB purpose,0.590408302413003
1087,LP2 well-being prediction,PWB,purpose,WBP007,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1088,LP2 well-being prediction,PWB,purpose,WBP008,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1089,LP2 well-being prediction,PWB,purpose,WBP009,5,3,0,mean,PWB purpose,-0.415070225743701
1090,LP2 well-being prediction,PWB,purpose,WBP010,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1091,LP2 well-being prediction,PWB,purpose,WBP011,4,3,0,mean,PWB purpose,-1.42054875390041
1092,LP2 well-being prediction,PWB,purpose,WBP012,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1093,LP2 well-being prediction,PWB,purpose,WBP013,6,3,0,mean,PWB purpose,0.590408302413003
1094,LP2 well-being prediction,PWB,purpose,WBP014,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1095,LP2 well-being prediction,PWB,purpose,WBP015,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1096,LP2 well-being prediction,PWB,purpose,WBP016,5,6,0,mean,PWB purpose,-0.415070225743701
1097,LP2 well-being prediction,PWB,purpose,WBP017,5,3,0,mean,PWB purpose,-0.415070225743701
1098,LP2 well-being prediction,PWB,purpose,WBP018,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1099,LP2 well-being prediction,PWB,purpose,WBP019,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1100,LP2 well-being prediction,PWB,purpose,WBP020,6,3,0,mean,PWB purpose,0.590408302413003
1101,LP2 well-being prediction,PWB,purpose,WBP021,5,3,0,mean,PWB purpose,-0.415070225743701
1102,LP2 well-being prediction,PWB,purpose,WBP022,5,6,0,mean,PWB purpose,-0.415070225743701
1103,LP2 well-being prediction,PWB,purpose,WBP023,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1104,LP2 well-being prediction,PWB,purpose,WBP024,5.5,6,0,mean,PWB purpose,0.087669038334651
1105,LP2 well-being prediction,PWB,purpose,WBP025,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1106,LP2 well-being prediction,PWB,purpose,WBP026,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1107,LP2 well-being prediction,PWB,purpose,WBP027,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1108,LP2 well-being prediction,PWB,purpose,WBP028,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1109,LP2 well-being prediction,PWB,purpose,WBP029,5,3,0,mean,PWB purpose,-0.415070225743701
1110,LP2 well-being prediction,PWB,purpose,WBP030,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1111,LP2 well-being prediction,PWB,purpose,WBP031,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1112,LP2 well-being prediction,PWB,purpose,WBP032,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1113,LP2 well-being prediction,PWB,purpose,WBP033,6,3,0,mean,PWB purpose,0.590408302413003
1114,LP2 well-being prediction,PWB,purpose,WBP034,6,3,0,mean,PWB purpose,0.590408302413003
1115,LP2 well-being prediction,PWB,purpose,WBP035,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1116,LP2 well-being prediction,PWB,purpose,WBP036,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1117,LP2 well-being prediction,PWB,purpose,WBP037,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1118,LP2 well-being prediction,PWB,purpose,WBP038,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1119,LP2 well-being prediction,PWB,purpose,WBP039,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1120,LP2 well-being prediction,PWB,purpose,WBP040,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1121,LP2 well-being prediction,PWB,purpose,WBP041,3.33333333333333,3,0,mean,PWB purpose,-2.09086777267155
1122,LP2 well-being prediction,PWB,purpose,WBP042,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1123,LP2 well-being prediction,PWB,purpose,WBP043,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1124,LP2 well-being prediction,PWB,purpose,WBP044,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1125,LP2 well-being prediction,PWB,purpose,WBP045,3.33333333333333,3,0,mean,PWB purpose,-2.09086777267155
1126,LP2 well-being prediction,PWB,purpose,WBP046,5,3,0,mean,PWB purpose,-0.415070225743701
1127,LP2 well-being prediction,PWB,purpose,WBP047,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1128,LP2 well-being prediction,PWB,purpose,WBP048,3,3,0,mean,PWB purpose,-2.42602728205711
1129,LP2 well-being prediction,PWB,purpose,WBP049,5.83333333333333,6,0,mean,PWB purpose,0.422828547720216
1130,LP2 well-being prediction,PWB,purpose,WBP050,6,3,0,mean,PWB purpose,0.590408302413003
1131,LP2 well-being prediction,PWB,purpose,WBP051,6,3,0,mean,PWB purpose,0.590408302413003
1132,LP2 well-being prediction,PWB,purpose,WBP052,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1133,LP2 well-being prediction,PWB,purpose,WBP053,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1134,LP2 well-being prediction,PWB,purpose,WBP054,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1135,LP2 well-being prediction,PWB,purpose,WBP055,6,3,0,mean,PWB purpose,0.590408302413003
1136,LP2 well-being prediction,PWB,purpose,WBP056,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1137,LP2 well-being prediction,PWB,purpose,WBP057,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1138,LP2 well-being prediction,PWB,purpose,WBP058,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1139,LP2 well-being prediction,PWB,purpose,WBP059,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1140,LP2 well-being prediction,PWB,purpose,WBP060,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1141,LP2 well-being prediction,PWB,purpose,WBP061,6,3,0,mean,PWB purpose,0.590408302413003
1142,LP2 well-being prediction,PWB,purpose,WBP062,6,3,0,mean,PWB purpose,0.590408302413003
1143,LP2 well-being prediction,PWB,purpose,WBP063,3.66666666666667,3,0,mean,PWB purpose,-1.75570826328597
1144,LP2 well-being prediction,PWB,purpose,WBP064,6,3,0,mean,PWB purpose,0.590408302413003
1145,LP2 well-being prediction,PWB,purpose,WBP065,5,3,0,mean,PWB purpose,-0.415070225743701
1146,LP2 well-being prediction,PWB,purpose,WBP066,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1147,LP2 well-being prediction,PWB,purpose,WBP067,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1148,LP2 well-being prediction,PWB,purpose,WBP068,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1149,LP2 well-being prediction,PWB,purpose,WBP069,2,3,0,mean,PWB purpose,-3.43150581021382
1150,LP2 well-being prediction,PWB,purpose,WBP070,6,3,0,mean,PWB purpose,0.590408302413003
1151,LP2 well-being prediction,PWB,purpose,WBP071,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1152,LP2 well-being prediction,PWB,purpose,WBP072,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1153,LP2 well-being prediction,PWB,purpose,WBP073,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1154,LP2 well-being prediction,PWB,purpose,WBP074,6,3,0,mean,PWB purpose,0.590408302413003
1155,LP2 well-being prediction,PWB,purpose,WBP075,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1156,LP2 well-being prediction,PWB,purpose,WBP076,3,3,0,mean,PWB purpose,-2.42602728205711
1157,LP2 well-being prediction,PWB,purpose,WBP077,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1158,LP2 well-being prediction,PWB,purpose,WBP078,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1159,LP2 well-being prediction,PWB,purpose,WBP079,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1160,LP2 well-being prediction,PWB,purpose,WBP080,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1161,LP2 well-being prediction,PWB,purpose,WBP081,5,3,0,mean,PWB purpose,-0.415070225743701
1162,LP2 well-being prediction,PWB,purpose,WBP082,5,3,0,mean,PWB purpose,-0.415070225743701
1163,LP2 well-being prediction,PWB,purpose,WBP083,4,3,0,mean,PWB purpose,-1.42054875390041
1164,LP2 well-being prediction,PWB,purpose,WBP084,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1165,LP2 well-being prediction,PWB,purpose,WBP085,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1166,LP2 well-being prediction,PWB,purpose,WBP086,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1167,LP2 well-being prediction,PWB,purpose,WBP087,5,3,0,mean,PWB purpose,-0.415070225743701
1168,LP2 well-being prediction,PWB,purpose,WBP088,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1169,LP2 well-being prediction,PWB,purpose,WBP089,5,3,0,mean,PWB purpose,-0.415070225743701
1170,LP2 well-being prediction,PWB,purpose,WBP090,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1171,LP2 well-being prediction,PWB,purpose,WBP091,5,3,0,mean,PWB purpose,-0.415070225743701
1172,LP2 well-being prediction,PWB,purpose,WBP092,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1173,LP2 well-being prediction,PWB,purpose,WBP093,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1174,LP2 well-being prediction,PWB,purpose,WBP094,6,3,0,mean,PWB purpose,0.590408302413003
1175,LP2 well-being prediction,PWB,purpose,WBP095,5.33333333333333,6,0,mean,PWB purpose,-0.079910716358136
1176,LP2 well-being prediction,PWB,purpose,WBP096,3.66666666666667,3,0,mean,PWB purpose,-1.75570826328597
1177,LP2 well-being prediction,PWB,purpose,WBP097,7,3,0,mean,PWB purpose,1.59588683056971
1178,LP2 well-being prediction,PWB,purpose,WBP098,6.33333333333333,6,0,mean,PWB purpose,0.925567811798569
1179,LP2 well-being prediction,PWB,purpose,WBP099,2.66666666666667,3,0,mean,PWB purpose,-2.76118679144268
1180,LP2 well-being prediction,PWB,purpose,WBP100,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1181,LP2 well-being prediction,PWB,purpose,WBP101,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1182,LP2 well-being prediction,PWB,purpose,WBP102,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1183,LP2 well-being prediction,PWB,purpose,WBP103,5.5,6,0,mean,PWB purpose,0.087669038334651
1184,LP2 well-being prediction,PWB,purpose,WBP104,6,3,0,mean,PWB purpose,0.590408302413003
1185,LP2 well-being prediction,PWB,purpose,WBP105,3.66666666666667,3,0,mean,PWB purpose,-1.75570826328597
1186,LP2 well-being prediction,PWB,purpose,WBP106,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1187,LP2 well-being prediction,PWB,purpose,WBP107,6,3,0,mean,PWB purpose,0.590408302413003
1188,LP2 well-being prediction,PWB,purpose,WBP108,3,3,0,mean,PWB purpose,-2.42602728205711
1189,LP2 well-being prediction,PWB,purpose,WBP109,5,3,0,mean,PWB purpose,-0.415070225743701
1190,LP2 well-being prediction,PWB,purpose,WBP110,5.5,6,0,mean,PWB purpose,0.087669038334651
1191,LP2 well-being prediction,PWB,purpose,WBP111,5.66666666666667,6,0,mean,PWB purpose,0.255248793027438
1192,LP2 well-being prediction,PWB,purpose,WBP112,4,3,0,mean,PWB purpose,-1.42054875390041
1193,LP2 well-being prediction,PWB,purpose,WBP113,7,3,0,mean,PWB purpose,1.59588683056971
1194,LP2 well-being prediction,PWB,purpose,WBP114,5,3,0,mean,PWB purpose,-0.415070225743701
1195,LP2 well-being prediction,PWB,purpose,WBP115,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1196,LP2 well-being prediction,PWB,purpose,WBP116,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1197,LP2 well-being prediction,PWB,purpose,WBP117,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1198,LP2 well-being prediction,PWB,purpose,WBP118,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1199,LP2 well-being prediction,PWB,purpose,WBP119,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1200,LP2 well-being prediction,PWB,purpose,WBP120,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1201,LP2 well-being prediction,PWB,purpose,WBP121,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1202,LP2 well-being prediction,PWB,purpose,WBP122,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1203,LP2 well-being prediction,PWB,purpose,WBP123,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1204,LP2 well-being prediction,PWB,purpose,WBP124,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1205,LP2 well-being prediction,PWB,purpose,WBP125,3.66666666666667,3,0,mean,PWB purpose,-1.75570826328597
1206,LP2 well-being prediction,PWB,purpose,WBP126,7,3,0,mean,PWB purpose,1.59588683056971
1207,LP2 well-being prediction,PWB,purpose,WBP127,7,3,0,mean,PWB purpose,1.59588683056971
1208,LP2 well-being prediction,PWB,purpose,WBP128,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1209,LP2 well-being prediction,PWB,purpose,WBP129,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1210,LP2 well-being prediction,PWB,purpose,WBP130,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1211,LP2 well-being prediction,PWB,purpose,WBP131,5,3,0,mean,PWB purpose,-0.415070225743701
1212,LP2 well-being prediction,PWB,purpose,WBP132,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1213,LP2 well-being prediction,PWB,purpose,WBP133,4,3,0,mean,PWB purpose,-1.42054875390041
1214,LP2 well-being prediction,PWB,purpose,WBP134,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1215,LP2 well-being prediction,PWB,purpose,WBP135,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1216,LP2 well-being prediction,PWB,purpose,WBP136,7,3,0,mean,PWB purpose,1.59588683056971
1217,LP2 well-being prediction,PWB,purpose,WBP137,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1218,LP2 well-being prediction,PWB,purpose,WBP138,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1219,LP2 well-being prediction,PWB,purpose,WBP139,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1220,LP2 well-being prediction,PWB,purpose,WBP140,5,3,0,mean,PWB purpose,-0.415070225743701
1221,LP2 well-being prediction,PWB,purpose,WBP141,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1222,LP2 well-being prediction,PWB,purpose,WBP142,6,3,0,mean,PWB purpose,0.590408302413003
1223,LP2 well-being prediction,PWB,purpose,WBP143,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1224,LP2 well-being prediction,PWB,purpose,WBP144,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1225,LP2 well-being prediction,PWB,purpose,WBP145,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1226,LP2 well-being prediction,PWB,purpose,WBP146,5,3,0,mean,PWB purpose,-0.415070225743701
1227,LP2 well-being prediction,PWB,purpose,WBP147,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1228,LP2 well-being prediction,PWB,purpose,WBP148,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1229,LP2 well-being prediction,PWB,purpose,WBP149,3.33333333333333,3,0,mean,PWB purpose,-2.09086777267155
1230,LP2 well-being prediction,PWB,purpose,WBP150,5,3,0,mean,PWB purpose,-0.415070225743701
1231,LP2 well-being prediction,PWB,purpose,WBP151,4,6,0,mean,PWB purpose,-1.42054875390041
1232,LP2 well-being prediction,PWB,purpose,WBP152,6,3,0,mean,PWB purpose,0.590408302413003
1233,LP2 well-being prediction,PWB,purpose,WBP153,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1234,LP2 well-being prediction,PWB,purpose,WBP154,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1235,LP2 well-being prediction,PWB,purpose,WBP155,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1236,LP2 well-being prediction,PWB,purpose,WBP156,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1237,LP2 well-being prediction,PWB,purpose,WBP157,7,3,0,mean,PWB purpose,1.59588683056971
1238,LP2 well-being prediction,PWB,purpose,WBP158,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1239,LP2 well-being prediction,PWB,purpose,WBP159,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
1240,LP2 well-being prediction,PWB,purpose,WBP160,4,3,0,mean,PWB purpose,-1.42054875390041
1241,LP2 well-being prediction,PWB,purpose,WBP161,5.66666666666667,3,0,mean,PWB purpose,0.255248793027438
